Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,ENGR,592, ,001,"MICROFLUIDICS","Hoorfar, Mina",6,89.67,1.97,92,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
UBCO,2016,W,ENGR,592, ,OVERALL,"MICROFLUIDICS"," ",6,89.67,1.97,92,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
UBCO,2016,W,ENGR,593, ,001,"COMP FLUID DYNMC","Brinkerhoff, Joshua",9,83.5,11.02,95,62,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3
UBCO,2016,W,ENGR,593, ,OVERALL,"COMP FLUID DYNMC"," ",9,83.5,11.02,95,62,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3
UBCO,2016,W,ENGR,598,B,001,"TOPICS ENGINEER","Sadeghzadeh Milani, Abbas",6,92.33,2.07,95,90,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598,D,001,"TOPICS ENGINEER","Kim, Keekyoung",9,91.22,1.2,93,90,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598,I,201,"TOPICS ENGINEER","Sadeghzadeh Milani, Abbas",4,91,2,94,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598,K,001,"TOPICS ENGINEER","Hoorfar, Mina",5,90.4,7.67,98,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598,P,001,"TOPICS ENGINEER","Bichler, Lukas",4,85.5,4.73,92,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598, ,OVERALL,"TOPICS ENGINEER"," ",54,90.39,5.08,98,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,39
UBCO,2016,W,ENGR,598,Y,001,"TOPICS ENGINEER","Siddiqua, Sumi",8,90.38,5.4,96,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
